tract_id,county_fips,n_units,MBT,pct_share,n_buildings,avg_sq_ft,TIV_per_unit,TIV_total,peak_gust_mph
12071040126,12071,286,C1,0.05,14,2000.0,280000.0,3920000.0,143.1
12071040126,12071,286,S1,0.03,9,2200.0,341000.0,3069000.0,143.1
12071050204,12071,215,W1,0.52,112,1800.0,198000.0,22176000.0,142.9
12071050204,12071,215,MH,0.3,64,900.0,49500.0,3168000.0,142.9
12071050204,12071,215,M1,0.1,22,1600.0,192000.0,4224000.0,142.9
12071050204,12071,215,C1,0.05,11,2000.0,280000.0,3080000.0,142.9
12071050204,12071,215,S1,0.03,6,2200.0,341000.0,2046000.0,142.9
12071080202,12071,1054,W1,0.52,548,1800.0,198000.0,108504000.0,152.4
12071080202,12071,1054,MH,0.3,316,900.0,49500.0,15642000.0,152.4
12071080202,12071,1054,M1,0.1,105,1600.0,192000.0,20160000.0,152.4
12071080202,12071,1054,C1,0.05,53,2000.0,280000.0,14840000.0,152.4
12071080202,12071,1054,S1,0.03,32,2200.0,341000.0,10912000.0,152.4
12071040314,12071,1043,W1,0.52,542,1800.0,198000.0,107316000.0,134.9
12071040314,12071,1043,MH,0.3,313,900.0,49500.0,15493500.0,134.9
12071040314,12071,1043,M1,0.1,104,1600.0,192000.0,19968000.0,134.9
12071040314,12071,1043,C1,0.05,52,2000.0,280000.0,14560000.0,134.9
12071040314,12071,1043,S1,0.03,31,2200.0,341000.0,10571000.0,134.9
12071040207,12071,757,W1,0.52,394,1800.0,198000.0,78012000.0,139.3
12071040207,12071,757,MH,0.3,227,900.0,49500.0,11236500.0,139.3
12071040207,12071,757,M1,0.1,76,1600.0,192000.0,14592000.0,139.3
12071040207,12071,757,C1,0.05,38,2000.0,280000.0,10640000.0,139.3
12071040207,12071,757,S1,0.03,23,2200.0,341000.0,7843000.0,139.3
12071040125,12071,286,W1,0.52,149,1800.0,198000.0,29502000.0,143.2
12071040125,12071,286,MH,0.3,86,900.0,49500.0,4257000.0,143.2
12071040125,12071,286,M1,0.1,29,1600.0,192000.0,5568000.0,143.2
12071040125,12071,286,C1,0.05,14,2000.0,280000.0,3920000.0,143.2
12071040125,12071,286,S1,0.03,9,2200.0,341000.0,3069000.0,143.2
12071040121,12071,364,W1,0.52,189,1800.0,198000.0,37422000.0,144.8
12071040121,12071,364,MH,0.3,109,900.0,49500.0,5395500.0,144.8
12071040121,12071,364,M1,0.1,36,1600.0,192000.0,6912000.0,144.8
12071040121,12071,364,C1,0.05,18,2000.0,280000.0,5040000.0,144.8
12071040121,12071,364,S1,0.03,11,2200.0,341000.0,3751000.0,144.8
12071040122,12071,361,W1,0.52,188,1800.0,198000.0,37224000.0,142.7
12071040122,12071,361,MH,0.3,108,900.0,49500.0,5346000.0,142.7
12071040122,12071,361,M1,0.1,36,1600.0,192000.0,6912000.0,142.7
12071040122,12071,361,C1,0.05,18,2000.0,280000.0,5040000.0,142.7
12071040122,12071,361,S1,0.03,11,2200.0,341000.0,3751000.0,142.7
12071050206,12071,139,W1,0.52,72,1800.0,198000.0,14256000.0,144.6
12071050206,12071,139,MH,0.3,42,900.0,49500.0,2079000.0,144.6
12071050206,12071,139,M1,0.1,14,1600.0,192000.0,2688000.0,144.6
12071050206,12071,139,C1,0.05,7,2000.0,280000.0,1960000.0,144.6
12071050206,12071,139,S1,0.03,4,2200.0,341000.0,1364000.0,144.6
12071040131,12071,504,W1,0.52,262,1800.0,198000.0,51876000.0,146.2
12071040131,12071,504,MH,0.3,151,900.0,49500.0,7474500.0,146.2
12071040131,12071,504,M1,0.1,50,1600.0,192000.0,9600000.0,146.2
12071040131,12071,504,C1,0.05,25,2000.0,280000.0,7000000.0,146.2
12071040131,12071,504,S1,0.03,15,2200.0,341000.0,5115000.0,146.2
12071040134,12071,129,W1,0.52,67,1800.0,198000.0,13266000.0,149.6
12071040134,12071,129,MH,0.3,39,900.0,49500.0,1930500.0,149.6
12071040134,12071,129,M1,0.1,13,1600.0,192000.0,2496000.0,149.6
12071040134,12071,129,C1,0.05,6,2000.0,280000.0,1680000.0,149.6
12071040134,12071,129,S1,0.03,4,2200.0,341000.0,1364000.0,149.6
12071040313,12071,325,W1,0.52,169,1800.0,198000.0,33462000.0,136.7
12071040313,12071,325,MH,0.3,98,900.0,49500.0,4851000.0,136.7
12071040313,12071,325,M1,0.1,32,1600.0,192000.0,6144000.0,136.7
12071040313,12071,325,C1,0.05,16,2000.0,280000.0,4480000.0,136.7
12071040313,12071,325,S1,0.03,10,2200.0,341000.0,3410000.0,136.7
12071010601,12071,281,W1,0.52,146,1800.0,198000.0,28908000.0,148.6
12071010601,12071,281,MH,0.3,84,900.0,49500.0,4158000.0,148.6
12071010601,12071,281,M1,0.1,28,1600.0,192000.0,5376000.0,148.6
12071010601,12071,281,C1,0.05,14,2000.0,280000.0,3920000.0,148.6
12071010601,12071,281,S1,0.03,8,2200.0,341000.0,2728000.0,148.6
