tract_id,MBT,n_buildings,TIV_total,wind_mph,p_DS1,p_DS2,p_DS3,p_DS4,prob_DS0,prob_DS1,prob_DS2,prob_DS3,prob_DS4,MDR,expected_loss,bldgs_DS0,bldgs_DS1,bldgs_DS2,bldgs_DS3,bldgs_DS4
12071010109,MH,226,11187000.0,155.8,0.9954,0.9773,0.915,0.8079,0.0046,0.0181,0.0623,0.107,0.8079,0.868,9710316.0,1.0,4.0,14.0,24.0,183.0
12071010109,M1,75,14400000.0,155.8,0.9667,0.8644,0.6821,0.4349,0.0333,0.1022,0.1823,0.2472,0.4349,0.5788,8334720.0,2.0,8.0,14.0,19.0,33.0
12071010109,C1,38,10640000.0,155.8,0.9167,0.7722,0.5432,0.2854,0.0833,0.1446,0.229,0.2578,0.2854,0.44,4681600.0,3.0,5.0,9.0,10.0,11.0
12071010109,S1,23,7843000.0,155.8,0.9167,0.7722,0.5432,0.2854,0.0833,0.1446,0.229,0.2578,0.2854,0.44,3450920.0,2.0,3.0,5.0,6.0,7.0
12071001001,W1,106,20988000.0,150.0,0.9782,0.8989,0.7381,0.5,0.0218,0.0794,0.1607,0.2381,0.5,0.6367,13363059.600000001,2.0,8.0,17.0,25.0,53.0
12071001001,MH,61,3019500.0,150.0,0.9939,0.9716,0.8992,0.7809,0.0061,0.0223,0.0724,0.1183,0.7809,0.8478,2559932.1,0.0,1.0,4.0,7.0,48.0
12071001001,M1,20,3840000.0,150.0,0.9578,0.8394,0.6425,0.3927,0.0422,0.1184,0.1969,0.2498,0.3927,0.5397,2072447.9999999998,1.0,2.0,4.0,5.0,8.0
12071001001,C1,10,2800000.0,150.0,0.8989,0.7381,0.5,0.2497,0.1011,0.1607,0.2381,0.2503,0.2497,0.4019,1125320.0,1.0,2.0,2.0,3.0,2.0
12071001001,S1,6,2046000.0,150.0,0.8989,0.7381,0.5,0.2497,0.1011,0.1607,0.2381,0.2503,0.2497,0.4019,822287.3999999999,1.0,1.0,1.0,2.0,1.0
12071020801,W1,111,21978000.0,145.5,0.9733,0.8826,0.709,0.4653,0.0267,0.0907,0.1736,0.2437,0.4653,0.6063,13325261.399999999,3.0,10.0,19.0,27.0,52.0
12071020801,MH,64,3168000.0,145.5,0.9925,0.9663,0.8851,0.7578,0.0075,0.0262,0.0812,0.1273,0.7578,0.8301,2629756.8,0.0,2.0,5.0,8.0,48.0
12071020801,M1,21,4032000.0,145.5,0.9493,0.8173,0.6096,0.3597,0.0507,0.1321,0.2077,0.2499,0.3597,0.508,2048256.0,1.0,3.0,4.0,5.0,8.0
12071020801,C1,11,3080000.0,145.5,0.8826,0.709,0.4653,0.2229,0.1174,0.1736,0.2437,0.2424,0.2229,0.372,1145760.0,1.0,2.0,3.0,3.0,2.0
12071020801,S1,6,2046000.0,145.5,0.8826,0.709,0.4653,0.2229,0.1174,0.1736,0.2437,0.2424,0.2229,0.372,761112.0,1.0,1.0,1.0,1.0,1.0
12071001710,W1,63,12474000.0,149.7,0.9779,0.8978,0.7363,0.4977,0.0221,0.0801,0.1616,0.2385,0.4977,0.6347,7917247.800000001,1.0,5.0,10.0,15.0,31.0
12071001710,MH,37,1831500.0,149.7,0.9938,0.9713,0.8983,0.7795,0.0062,0.0225,0.073,0.1189,0.7795,0.8466,1550547.9000000001,0.0,1.0,3.0,4.0,29.0
12071001710,M1,12,2304000.0,149.7,0.9573,0.838,0.6404,0.3905,0.0427,0.1193,0.1976,0.2499,0.3905,0.5376,1238630.4,1.0,1.0,2.0,3.0,5.0
12071001710,C1,6,1680000.0,149.7,0.8978,0.7363,0.4977,0.2479,0.1022,0.1616,0.2385,0.2498,0.2479,0.3999,671832.0,1.0,1.0,1.0,1.0,1.0
12071001710,S1,4,1364000.0,149.7,0.8978,0.7363,0.4977,0.2479,0.1022,0.1616,0.2385,0.2498,0.2479,0.3999,545463.6,0.0,1.0,1.0,1.0,1.0
12071000304,W1,184,36432000.0,151.2,0.9794,0.9028,0.7455,0.5091,0.0206,0.0766,0.1574,0.2364,0.5091,0.6445,23480424.0,4.0,14.0,29.0,43.0,94.0
12071000304,MH,106,5247000.0,151.2,0.9943,0.9729,0.9027,0.7868,0.0057,0.0214,0.0702,0.1159,0.7868,0.8522,4471493.399999999,1.0,2.0,7.0,12.0,83.0
12071000304,M1,35,6720000.0,151.2,0.9598,0.8449,0.651,0.4015,0.0402,0.1149,0.1939,0.2495,0.4015,0.5479,3681888.0000000005,1.0,4.0,7.0,9.0,14.0
12071000304,C1,18,5040000.0,151.2,0.9028,0.7455,0.5091,0.257,0.0972,0.1574,0.2364,0.2521,0.257,0.4098,2065392.0,2.0,3.0,4.0,5.0,5.0
12071000304,S1,11,3751000.0,151.2,0.9028,0.7455,0.5091,0.257,0.0972,0.1574,0.2364,0.2521,0.257,0.4098,1537159.8,1.0,2.0,3.0,3.0,3.0
12071001103,W1,54,10692000.0,151.0,0.9792,0.9022,0.7443,0.5076,0.0208,0.077,0.1579,0.2367,0.5076,0.6432,6877094.4,1.0,4.0,9.0,13.0,27.0
12071001103,MH,31,1534500.0,151.0,0.9942,0.9727,0.9021,0.7858,0.0058,0.0215,0.0706,0.1163,0.7858,0.8515,1306626.75,0.0,1.0,2.0,4.0,24.0
12071001103,M1,10,1920000.0,151.0,0.9595,0.844,0.6496,0.4,0.0405,0.1155,0.1944,0.2496,0.4,0.5465,1049280.0,0.0,1.0,2.0,2.0,4.0
12071001103,C1,5,1400000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,571900.0,0.0,1.0,1.0,1.0,1.0
12071001103,S1,3,1023000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,417895.5,0.0,0.0,1.0,1.0,1.0
12071001208,W1,345,68310000.0,150.8,0.979,0.9015,0.743,0.5061,0.021,0.0775,0.1585,0.237,0.5061,0.642,43855020.0,7.0,27.0,55.0,82.0,175.0
12071001208,MH,199,9850500.0,150.8,0.9942,0.9725,0.9015,0.7849,0.0058,0.0217,0.0709,0.1167,0.7849,0.8507,8379820.350000001,1.0,4.0,14.0,23.0,156.0
12071001208,M1,66,12672000.0,150.8,0.9591,0.8431,0.6482,0.3985,0.0409,0.1161,0.1949,0.2496,0.3985,0.5452,6908774.4,3.0,8.0,13.0,16.0,26.0
12071001208,C1,33,9240000.0,150.8,0.9015,0.743,0.5061,0.2546,0.0985,0.1585,0.237,0.2515,0.2546,0.4072,3762528.0,3.0,5.0,8.0,8.0,8.0
12071001208,S1,20,6820000.0,150.8,0.9015,0.743,0.5061,0.2546,0.0985,0.1585,0.237,0.2515,0.2546,0.4072,2777104.0,2.0,3.0,5.0,5.0,5.0
12071001104,W1,55,10890000.0,151.0,0.9792,0.9022,0.7443,0.5076,0.0208,0.077,0.1579,0.2367,0.5076,0.6432,7004448.0,1.0,4.0,9.0,13.0,28.0
12071001104,MH,32,1584000.0,151.0,0.9942,0.9727,0.9021,0.7858,0.0058,0.0215,0.0706,0.1163,0.7858,0.8515,1348776.0,0.0,1.0,2.0,4.0,25.0
12071001104,M1,10,1920000.0,151.0,0.9595,0.844,0.6496,0.4,0.0405,0.1155,0.1944,0.2496,0.4,0.5465,1049280.0,0.0,1.0,2.0,2.0,4.0
12071001104,C1,5,1400000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,571900.0,0.0,1.0,1.0,1.0,1.0
12071001104,S1,3,1023000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,417895.5,0.0,0.0,1.0,1.0,1.0
12071001203,W1,207,40986000.0,151.5,0.9797,0.9038,0.7473,0.5113,0.0203,0.0759,0.1565,0.2359,0.5113,0.6465,26497449.0,4.0,16.0,32.0,49.0,106.0
12071001203,MH,120,5940000.0,151.5,0.9943,0.9732,0.9035,0.7882,0.0057,0.0211,0.0697,0.1153,0.7882,0.8533,5068602.0,1.0,3.0,8.0,14.0,95.0
12071001203,M1,40,7680000.0,151.5,0.9603,0.8462,0.6531,0.4037,0.0397,0.114,0.1931,0.2494,0.4037,0.55,4224000.0,2.0,5.0,8.0,10.0,16.0
12071001203,C1,20,5600000.0,151.5,0.9038,0.7473,0.5113,0.2588,0.0962,0.1565,0.2359,0.2525,0.2588,0.4118,2306080.0,2.0,3.0,5.0,5.0,5.0
12071001203,S1,12,4092000.0,151.5,0.9038,0.7473,0.5113,0.2588,0.0962,0.1565,0.2359,0.2525,0.2588,0.4118,1685085.6,1.0,2.0,3.0,3.0,3.0
12071010206,W1,457,90486000.0,152.2,0.9803,0.906,0.7515,0.5166,0.0197,0.0743,0.1546,0.2349,0.5166,0.651,58906386.0,9.0,34.0,71.0,107.0,236.0
12071010206,MH,264,13068000.0,152.2,0.9945,0.9739,0.9055,0.7915,0.0055,0.0206,0.0684,0.1139,0.7915,0.8558,11183594.4,1.0,5.0,18.0,30.0,209.0
12071010206,M1,88,16896000.0,152.2,0.9614,0.8493,0.6579,0.4088,0.0386,0.1121,0.1914,0.2492,0.4088,0.5547,9372211.2,3.0,10.0,17.0,22.0,36.0
12071010206,C1,44,12320000.0,152.2,0.906,0.7515,0.5166,0.2631,0.094,0.1546,0.2349,0.2535,0.2631,0.4164,5130048.0,4.0,7.0,10.0,11.0,12.0
12071010206,S1,26,8866000.0,152.2,0.906,0.7515,0.5166,0.2631,0.094,0.1546,0.2349,0.2535,0.2631,0.4164,3691802.4,2.0,4.0,6.0,7.0,7.0
12071001918,W1,81,16038000.0,149.7,0.9779,0.8978,0.7363,0.4977,0.0221,0.0801,0.1616,0.2385,0.4977,0.6347,10179318.600000001,2.0,6.0,13.0,19.0,40.0
12071001918,MH,46,2277000.0,149.7,0.9938,0.9713,0.8983,0.7795,0.0062,0.0225,0.073,0.1189,0.7795,0.8466,1927708.2,0.0,1.0,3.0,5.0,36.0
12071001918,M1,16,3072000.0,149.7,0.9573,0.838,0.6404,0.3905,0.0427,0.1193,0.1976,0.2499,0.3905,0.5376,1651507.2,1.0,2.0,3.0,4.0,6.0
12071001918,C1,8,2240000.0,149.7,0.8978,0.7363,0.4977,0.2479,0.1022,0.1616,0.2385,0.2498,0.2479,0.3999,895776.0,1.0,1.0,2.0,2.0,2.0
12071001918,S1,5,1705000.0,149.7,0.8978,0.7363,0.4977,0.2479,0.1022,0.1616,0.2385,0.2498,0.2479,0.3999,681829.5,1.0,1.0,1.0,1.0,1.0
12071010205,W1,344,68112000.0,152.8,0.9808,0.9079,0.755,0.5211,0.0192,0.0729,0.1529,0.234,0.5211,0.6548,44599737.6,7.0,25.0,53.0,80.0,179.0
12071010205,MH,198,9801000.0,152.8,0.9947,0.9745,0.9071,0.7944,0.0053,0.0202,0.0674,0.1128,0.7944,0.8579,8408277.9,1.0,4.0,13.0,22.0,157.0
12071010205,M1,66,12672000.0,152.8,0.9623,0.8519,0.6621,0.4131,0.0377,0.1104,0.1899,0.2489,0.4131,0.5588,7081113.6,2.0,7.0,13.0,16.0,27.0
12071010205,C1,33,9240000.0,152.8,0.9079,0.755,0.5211,0.2668,0.0921,0.1529,0.234,0.2543,0.2668,0.4204,3884496.0,3.0,5.0,8.0,8.0,9.0
12071010205,S1,20,6820000.0,152.8,0.9079,0.755,0.5211,0.2668,0.0921,0.1529,0.234,0.2543,0.2668,0.4204,2867128.0,2.0,3.0,5.0,5.0,5.0
12071000303,W1,328,64944000.0,152.2,0.9803,0.906,0.7515,0.5166,0.0197,0.0743,0.1546,0.2349,0.5166,0.651,42278544.0,6.0,24.0,51.0,77.0,169.0
12071000303,MH,189,9355500.0,152.2,0.9945,0.9739,0.9055,0.7915,0.0055,0.0206,0.0684,0.1139,0.7915,0.8558,8006436.9,1.0,4.0,13.0,22.0,150.0
12071000303,M1,63,12096000.0,152.2,0.9614,0.8493,0.6579,0.4088,0.0386,0.1121,0.1914,0.2492,0.4088,0.5547,6709651.199999999,2.0,7.0,12.0,16.0,26.0
12071000303,C1,32,8960000.0,152.2,0.906,0.7515,0.5166,0.2631,0.094,0.1546,0.2349,0.2535,0.2631,0.4164,3730944.0,3.0,5.0,8.0,8.0,8.0
12071000303,S1,19,6479000.0,152.2,0.906,0.7515,0.5166,0.2631,0.094,0.1546,0.2349,0.2535,0.2631,0.4164,2697855.6,2.0,3.0,4.0,5.0,5.0
12071000305,W1,74,14652000.0,152.0,0.9801,0.9054,0.7503,0.5151,0.0199,0.0747,0.1551,0.2352,0.5151,0.6497,9519404.4,1.0,6.0,11.0,17.0,38.0
12071000305,MH,43,2128500.0,152.0,0.9945,0.9737,0.9049,0.7906,0.0055,0.0208,0.0688,0.1143,0.7906,0.8551,1820080.3499999999,0.0,1.0,3.0,5.0,34.0
12071000305,M1,14,2688000.0,152.0,0.9611,0.8485,0.6566,0.4073,0.0389,0.1126,0.1919,0.2492,0.4073,0.5534,1487539.2,1.0,2.0,3.0,3.0,6.0
12071000305,C1,7,1960000.0,152.0,0.9054,0.7503,0.5151,0.2619,0.0946,0.1551,0.2352,0.2532,0.2619,0.4151,813596.0,1.0,1.0,2.0,2.0,2.0
12071000305,S1,4,1364000.0,152.0,0.9054,0.7503,0.5151,0.2619,0.0946,0.1551,0.2352,0.2532,0.2619,0.4151,566196.4,0.0,1.0,1.0,1.0,1.0
12071010413,W1,159,31482000.0,151.0,0.9792,0.9022,0.7443,0.5076,0.0208,0.077,0.1579,0.2367,0.5076,0.6432,20249222.4,3.0,12.0,25.0,38.0,81.0
12071010413,MH,92,4554000.0,151.0,0.9942,0.9727,0.9021,0.7858,0.0058,0.0215,0.0706,0.1163,0.7858,0.8515,3877731.0,1.0,2.0,6.0,11.0,72.0
12071010413,M1,31,5952000.0,151.0,0.9595,0.844,0.6496,0.4,0.0405,0.1155,0.1944,0.2496,0.4,0.5465,3252768.0,1.0,4.0,6.0,8.0,12.0
12071010413,C1,15,4200000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,1715700.0,1.0,2.0,4.0,4.0,4.0
12071010413,S1,9,3069000.0,151.0,0.9022,0.7443,0.5076,0.2558,0.0978,0.1579,0.2367,0.2518,0.2558,0.4085,1253686.5,1.0,1.0,2.0,2.0,2.0
12071010504,W1,55,10890000.0,150.7,0.9789,0.9012,0.7424,0.5053,0.0211,0.0777,0.1588,0.2371,0.5053,0.6413,6983757.0,1.0,4.0,9.0,13.0,28.0
12071010504,MH,32,1584000.0,150.7,0.9941,0.9724,0.9012,0.7844,0.0059,0.0218,0.0711,0.1169,0.7844,0.8504,1347033.6,0.0,1.0,2.0,4.0,25.0
12071010504,M1,11,2112000.0,150.7,0.959,0.8426,0.6475,0.3978,0.041,0.1163,0.1951,0.2497,0.3978,0.5445,1149984.0,0.0,1.0,2.0,3.0,4.0
12071010504,C1,5,1400000.0,150.7,0.9012,0.7424,0.5053,0.254,0.0988,0.1588,0.2371,0.2514,0.254,0.4065,569100.0,0.0,1.0,1.0,1.0,1.0
12071010504,S1,3,1023000.0,150.7,0.9012,0.7424,0.5053,0.254,0.0988,0.1588,0.2371,0.2514,0.254,0.4065,415849.5,0.0,0.0,1.0,1.0,1.0
12071040136,W1,198,39204000.0,143.2,0.9704,0.8734,0.6932,0.4473,0.0296,0.097,0.1802,0.2459,0.4473,0.5902,23138200.799999997,6.0,19.0,36.0,49.0,89.0
12071040136,MH,114,5643000.0,143.2,0.9916,0.9632,0.8772,0.7452,0.0084,0.0284,0.086,0.132,0.7452,0.8204,4629517.2,1.0,3.0,10.0,15.0,85.0
12071040136,M1,38,7296000.0,143.2,0.9444,0.805,0.592,0.3428,0.0556,0.1395,0.213,0.2492,0.3428,0.4915,3585984.0,2.0,5.0,8.0,9.0,13.0
12071040136,C1,19,5320000.0,143.2,0.8734,0.6932,0.4473,0.2096,0.1266,0.1802,0.2459,0.2377,0.2096,0.3566,1897111.9999999998,2.0,3.0,5.0,5.0,4.0
12071040136,S1,11,3751000.0,143.2,0.8734,0.6932,0.4473,0.2096,0.1266,0.1802,0.2459,0.2377,0.2096,0.3566,1337606.5999999999,1.0,2.0,3.0,3.0,2.0
12071010210,W1,253,50094000.0,144.5,0.9721,0.8787,0.7022,0.4575,0.0279,0.0934,0.1764,0.2447,0.4575,0.5994,30026343.6,7.0,24.0,45.0,62.0,116.0
12071010210,MH,146,7227000.0,144.5,0.9921,0.965,0.8817,0.7524,0.0079,0.0271,0.0833,0.1293,0.7524,0.8259,5968779.3,1.0,4.0,12.0,19.0,110.0
12071010210,M1,49,9408000.0,144.5,0.9472,0.812,0.602,0.3523,0.0528,0.1353,0.21,0.2497,0.3523,0.5009,4712467.2,3.0,7.0,10.0,12.0,17.0
12071010210,C1,24,6720000.0,144.5,0.8787,0.7022,0.4575,0.2171,0.1213,0.1764,0.2447,0.2404,0.2171,0.3653,2454816.0,3.0,4.0,6.0,6.0,5.0
12071010210,S1,15,5115000.0,144.5,0.8787,0.7022,0.4575,0.2171,0.1213,0.1764,0.2447,0.2404,0.2171,0.3653,1868509.5,2.0,3.0,4.0,4.0,3.0
12071010208,W1,306,60588000.0,147.7,0.9758,0.8908,0.7235,0.4824,0.0242,0.085,0.1673,0.2412,0.4824,0.6214,37649383.199999996,7.0,26.0,51.0,74.0,148.0
12071010208,MH,177,8761500.0,147.7,0.9932,0.969,0.8922,0.7694,0.0068,0.0242,0.0768,0.1229,0.7694,0.839,7350898.5,1.0,4.0,14.0,22.0,136.0
12071010208,M1,59,11328000.0,147.7,0.9537,0.8284,0.6259,0.3758,0.0463,0.1253,0.2025,0.2501,0.3758,0.5236,5931340.8,3.0,7.0,12.0,15.0,22.0
12071010208,C1,29,8120000.0,147.7,0.8908,0.7235,0.4824,0.2359,0.1092,0.1673,0.2412,0.2465,0.2359,0.3866,3139192.0,3.0,5.0,7.0,7.0,7.0
12071010208,S1,18,6138000.0,147.7,0.8908,0.7235,0.4824,0.2359,0.1092,0.1673,0.2412,0.2465,0.2359,0.3866,2372950.8,2.0,3.0,4.0,4.0,4.0
12071000306,W1,70,13860000.0,151.9,0.98,0.9051,0.7497,0.5143,0.02,0.075,0.1554,0.2353,0.5143,0.6491,8996526.0,1.0,5.0,11.0,16.0,36.0
12071000306,MH,40,1980000.0,151.9,0.9945,0.9736,0.9047,0.7901,0.0055,0.0208,0.069,0.1145,0.7901,0.8547,1692306.0,0.0,1.0,3.0,5.0,32.0
12071000306,M1,13,2496000.0,151.9,0.9609,0.848,0.6559,0.4066,0.0391,0.1129,0.1921,0.2493,0.4066,0.5527,1379539.2,1.0,1.0,2.0,3.0,5.0
12071000306,C1,7,1960000.0,151.9,0.9051,0.7497,0.5143,0.2613,0.0949,0.1554,0.2353,0.2531,0.2613,0.4144,812224.0,1.0,1.0,2.0,2.0,2.0
12071000306,S1,4,1364000.0,151.9,0.9051,0.7497,0.5143,0.2613,0.0949,0.1554,0.2353,0.2531,0.2613,0.4144,565241.6,0.0,1.0,1.0,1.0,1.0
12071040129,W1,163,32274000.0,147.2,0.9753,0.889,0.7203,0.4785,0.0247,0.0863,0.1687,0.2418,0.4785,0.618,19945332.0,4.0,14.0,27.0,39.0,78.0
12071040129,MH,94,4653000.0,147.2,0.9931,0.9684,0.8906,0.7668,0.0069,0.0246,0.0778,0.1239,0.7668,0.837,3894561.0,1.0,2.0,7.0,12.0,72.0
12071040129,M1,31,5952000.0,147.2,0.9527,0.8259,0.6223,0.3722,0.0473,0.1268,0.2037,0.2501,0.3722,0.5201,3095635.2,1.0,4.0,6.0,8.0,12.0
12071040129,C1,16,4480000.0,147.2,0.889,0.7203,0.4785,0.2329,0.111,0.1687,0.2418,0.2456,0.2329,0.3833,1717184.0,2.0,3.0,4.0,4.0,4.0
12071040129,S1,9,3069000.0,147.2,0.889,0.7203,0.4785,0.2329,0.111,0.1687,0.2418,0.2456,0.2329,0.3833,1176347.7,1.0,2.0,2.0,2.0,2.0
12071010308,W1,179,35442000.0,146.2,0.9741,0.8853,0.7137,0.4708,0.0259,0.0889,0.1716,0.2429,0.4708,0.6112,21662150.4,5.0,16.0,31.0,43.0,84.0
12071010308,MH,104,5148000.0,146.2,0.9927,0.9672,0.8874,0.7615,0.0073,0.0255,0.0798,0.1259,0.7615,0.833,4288284.0,1.0,3.0,8.0,13.0,79.0
12071010308,M1,34,6528000.0,146.2,0.9507,0.8209,0.6148,0.3648,0.0493,0.1299,0.206,0.25,0.3648,0.513,3348864.0,2.0,4.0,7.0,8.0,12.0
12071010308,C1,17,4760000.0,146.2,0.8853,0.7137,0.4708,0.227,0.1147,0.1716,0.2429,0.2438,0.227,0.3766,1792616.0,2.0,3.0,4.0,4.0,4.0
12071010308,S1,10,3410000.0,146.2,0.8853,0.7137,0.4708,0.227,0.1147,0.1716,0.2429,0.2438,0.227,0.3766,1284206.0,1.0,2.0,2.0,2.0,2.0
12071001919,W1,97,19206000.0,148.8,0.977,0.8947,0.7306,0.4908,0.023,0.0823,0.1642,0.2397,0.4908,0.6288,12076732.8,2.0,8.0,16.0,23.0,48.0
12071001919,MH,56,2772000.0,148.8,0.9936,0.9703,0.8956,0.775,0.0064,0.0233,0.0747,0.1207,0.775,0.8432,2337350.4,0.0,1.0,4.0,7.0,43.0
12071001919,M1,19,3648000.0,148.8,0.9557,0.8337,0.6339,0.3839,0.0443,0.1219,0.1998,0.25,0.3839,0.5313,1938182.4,1.0,2.0,4.0,5.0,7.0
12071001919,C1,9,2520000.0,148.8,0.8947,0.7306,0.4908,0.2425,0.1053,0.1642,0.2397,0.2484,0.2425,0.3939,992627.9999999999,1.0,1.0,2.0,2.0,2.0
12071001919,S1,6,2046000.0,148.8,0.8947,0.7306,0.4908,0.2425,0.1053,0.1642,0.2397,0.2484,0.2425,0.3939,805919.3999999999,1.0,1.0,1.0,1.0,1.0
12071001923,W1,205,40590000.0,151.2,0.9794,0.9028,0.7455,0.5091,0.0206,0.0766,0.1574,0.2364,0.5091,0.6445,26160255.0,4.0,16.0,32.0,48.0,104.0
12071001923,MH,118,5841000.0,151.2,0.9943,0.9729,0.9027,0.7868,0.0057,0.0214,0.0702,0.1159,0.7868,0.8522,4977700.2,1.0,3.0,8.0,14.0,93.0
12071001923,M1,40,7680000.0,151.2,0.9598,0.8449,0.651,0.4015,0.0402,0.1149,0.1939,0.2495,0.4015,0.5479,4207872.0,2.0,5.0,8.0,10.0,16.0
12071001923,C1,20,5600000.0,151.2,0.9028,0.7455,0.5091,0.257,0.0972,0.1574,0.2364,0.2521,0.257,0.4098,2294880.0,2.0,3.0,5.0,5.0,5.0
12071001923,S1,12,4092000.0,151.2,0.9028,0.7455,0.5091,0.257,0.0972,0.1574,0.2364,0.2521,0.257,0.4098,1676901.6,1.0,2.0,3.0,3.0,3.0
12071001002,W1,86,17028000.0,149.7,0.9779,0.8978,0.7363,0.4977,0.0221,0.0801,0.1616,0.2385,0.4977,0.6347,10807671.600000001,2.0,7.0,14.0,21.0,43.0
12071001002,MH,50,2475000.0,149.7,0.9938,0.9713,0.8983,0.7795,0.0062,0.0225,0.073,0.1189,0.7795,0.8466,2095335.0,0.0,1.0,4.0,6.0,39.0
12071001002,M1,16,3072000.0,149.7,0.9573,0.838,0.6404,0.3905,0.0427,0.1193,0.1976,0.2499,0.3905,0.5376,1651507.2,1.0,2.0,3.0,4.0,6.0
12071001002,C1,8,2240000.0,149.7,0.8978,0.7363,0.4977,0.2479,0.1022,0.1616,0.2385,0.2498,0.2479,0.3999,895776.0,1.0,1.0,2.0,2.0,2.0
12071001002,S1,5,1705000.0,149.7,0.8978,0.7363,0.4977,0.2479,0.1022,0.1616,0.2385,0.2498,0.2479,0.3999,681829.5,1.0,1.0,1.0,1.0,1.0
12071020802,W1,168,33264000.0,145.5,0.9733,0.8826,0.709,0.4653,0.0267,0.0907,0.1736,0.2437,0.4653,0.6063,20167963.2,4.0,15.0,29.0,41.0,78.0
12071020802,MH,97,4801500.0,145.5,0.9925,0.9663,0.8851,0.7578,0.0075,0.0262,0.0812,0.1273,0.7578,0.8301,3985725.15,1.0,3.0,8.0,12.0,74.0
12071020802,M1,32,6144000.0,145.5,0.9493,0.8173,0.6096,0.3597,0.0507,0.1321,0.2077,0.2499,0.3597,0.508,3121152.0,2.0,4.0,7.0,8.0,12.0
12071020802,C1,16,4480000.0,145.5,0.8826,0.709,0.4653,0.2229,0.1174,0.1736,0.2437,0.2424,0.2229,0.372,1666560.0,2.0,3.0,4.0,4.0,4.0
12071020802,S1,10,3410000.0,145.5,0.8826,0.709,0.4653,0.2229,0.1174,0.1736,0.2437,0.2424,0.2229,0.372,1268520.0,1.0,2.0,2.0,2.0,2.0
12071050316,W1,311,61578000.0,135.5,0.958,0.8376,0.6357,0.3857,0.042,0.1204,0.2019,0.25,0.3857,0.5333,32839547.4,13.0,37.0,63.0,78.0,120.0
12071050316,MH,180,8910000.0,135.5,0.9879,0.9507,0.8468,0.6989,0.0121,0.0373,0.1038,0.1479,0.6989,0.784,6985440.0,2.0,7.0,19.0,27.0,126.0
12071050316,M1,60,11520000.0,135.5,0.9244,0.7585,0.5298,0.2868,0.0756,0.1658,0.2287,0.243,0.2868,0.4345,5005440.0,5.0,10.0,14.0,15.0,17.0
12071050316,C1,30,8400000.0,135.5,0.8376,0.6357,0.3857,0.1671,0.1624,0.2019,0.25,0.2187,0.1671,0.3054,2565360.0,5.0,6.0,8.0,7.0,5.0
12071050316,S1,18,6138000.0,135.5,0.8376,0.6357,0.3857,0.1671,0.1624,0.2019,0.25,0.2187,0.1671,0.3054,1874545.2,3.0,4.0,4.0,4.0,3.0
12071040137,W1,270,53460000.0,143.2,0.9704,0.8734,0.6932,0.4473,0.0296,0.097,0.1802,0.2459,0.4473,0.5902,31552091.999999996,8.0,26.0,49.0,66.0,121.0
12071040137,MH,156,7722000.0,143.2,0.9916,0.9632,0.8772,0.7452,0.0084,0.0284,0.086,0.132,0.7452,0.8204,6335128.8,1.0,4.0,13.0,21.0,116.0
12071040137,M1,52,9984000.0,143.2,0.9444,0.805,0.592,0.3428,0.0556,0.1395,0.213,0.2492,0.3428,0.4915,4907136.0,3.0,7.0,11.0,13.0,18.0
12071040137,C1,26,7280000.0,143.2,0.8734,0.6932,0.4473,0.2096,0.1266,0.1802,0.2459,0.2377,0.2096,0.3566,2596048.0,3.0,5.0,6.0,6.0,5.0
12071040137,S1,16,5456000.0,143.2,0.8734,0.6932,0.4473,0.2096,0.1266,0.1802,0.2459,0.2377,0.2096,0.3566,1945609.5999999999,2.0,3.0,4.0,4.0,3.0
12071040132,W1,140,27720000.0,149.6,0.9778,0.8975,0.7356,0.497,0.0222,0.0803,0.1619,0.2387,0.497,0.6341,17577252.0,3.0,11.0,23.0,33.0,70.0
12071040132,MH,81,4009500.0,149.6,0.9938,0.9712,0.898,0.779,0.0062,0.0226,0.0732,0.1191,0.779,0.8463,3393239.85,1.0,2.0,6.0,10.0,63.0
12071040132,M1,27,5184000.0,149.6,0.9571,0.8375,0.6397,0.3898,0.0429,0.1196,0.1978,0.2499,0.3898,0.5369,2783289.6,1.0,3.0,5.0,7.0,11.0
12071040132,C1,13,3640000.0,149.6,0.8975,0.7356,0.497,0.2473,0.1025,0.1619,0.2387,0.2497,0.2473,0.3992,1453088.0,1.0,2.0,3.0,3.0,3.0
12071040132,S1,8,2728000.0,149.6,0.8975,0.7356,0.497,0.2473,0.1025,0.1619,0.2387,0.2497,0.2473,0.3992,1089017.6,1.0,1.0,2.0,2.0,2.0
12071001916,W1,144,28512000.0,148.2,0.9764,0.8926,0.7268,0.4862,0.0236,0.0838,0.1659,0.2405,0.4862,0.6248,17814297.6,3.0,12.0,24.0,35.0,70.0
